loadshift_id,LS1,LS1,LS1,LS1,LS1,LS1,LS1
312,3.020637559,0.001327747,1.766237783,0.002649644,0.00069187,0.000914257,0.002371342
313,4.40149545,0.005877346,3.298433792,0.009186795,0.000382353,0.000920303,0.002095785
314,4.406979802,0.003172408,3.58662337,0.002839286,0.000521042,0.000208008,0.002527577
315,2.794893589,0.001791302,3.588216085,0.005122119,0.000866373,0.000912099,0.001067177
316,4.991560871,0.007242504,3.798892576,0.007294764,0.000269299,3.88729E-05,0.002516376
317,4.746331043,0.007423103,0.110780185,0.0022096,0.000393735,0.000255152,1.36272E-05
318,4.071370607,0.006417856,1.450477518,0.003271486,0.000112545,0.000579515,0.001060163
319,4.017302629,0.008424582,1.105414234,0.003031542,0.000932503,0.00075767,0.002066992
320,4.204159165,0.000544491,3.419250164,0.007641786,8.68112E-05,0.000120989,0.001976749
321,4.514361727,0.001904269,3.126944351,0.007436823,0.000593022,0.00037085,0.002551592
322,3.947566683,0.007572101,0.129351536,0.004598312,0.000940233,0.00086586,0.001575496
323,3.085320938,0.002467988,2.789544593,0.00764525,1.18884E-05,0.000169718,0.000673282
324,2.72583567,0.005728448,1.850003027,0.00286767,3.94888E-05,0.000429447,0.001856265
325,3.904438024,0.003745841,3.287997833,0.007763166,0.000889652,0.000127382,0.002416654
326,4.456428731,0.00357789,1.135360884,0.007603034,0.00061837,0.000196743,0.000431054
327,4.218349461,0.001630743,2.735643895,0.008781748,0.000690395,0.000567393,0.000887739
328,3.32554996,0.004457726,3.148626307,0.004421312,0.000675862,0.000352998,0.001186588
329,3.869615183,0.007162445,1.754183721,0.005019515,0.00058977,0.000291096,0.000611143
330,3.008288685,0.004506063,1.222408567,0.003556266,0.000735718,0.00016361,0.001783201
331,2.922302251,0.000334289,0.734761545,0.009732969,0.000593719,0.000674914,0.000200758
332,4.660263523,0.006553271,1.421604881,0.00764638,0.000367675,0.000884846,0.002161361
333,3.442581596,0.005973895,1.689160279,0.009522444,0.000295336,0.00044188,0.00055471
334,3.692939553,0.001425331,0.08061621,0.009844584,0.000299032,0.0007417,0.002227713
335,4.985153787,0.000368195,2.491926659,0.008141949,3.28013E-06,0.000554245,0.00290725
336,3.844249519,0.000389381,0.036749985,0.00127318,0.000610949,0.0009415,0.002300546
337,4.079666413,0.005557006,3.050832083,0.00505734,0.000691224,0.000874004,0.001343904
338,3.30148891,0.005518259,0.947641167,0.005895865,0.000296908,0.000914003,0.000262483
339,4.743133444,0.006266895,1.368010943,0.00376313,0.000111096,0.000780901,0.001709915
340,4.336206824,0.000771409,0.227063532,0.00374809,0.00093292,0.000105242,5.72729E-06
341,2.928987164,0.007156451,0.23453133,0.005317421,0.000684156,0.0005184,0.00188748
342,3.184285688,0.005465547,2.073738394,0.000576582,0.000185129,0.000728348,0.001861221
343,3.75987685,0.001361106,0.728527619,0.001828421,0.000872449,0.000541071,0.001070598
344,4.388355648,0.009053056,1.64558611,0.006683221,0.000990889,7.21434E-05,0.002791748
345,4.576268455,0.009663648,0.376667619,0.00644707,0.000784513,0.000602083,0.00203962
346,3.601766125,0.008956537,0.423385308,0.000794513,0.000113077,0.000416366,0.002198818
347,3.165213998,0.000228227,1.659259821,0.009219237,0.000867067,0.000467967,0.001129965
348,3.184508565,0.007535363,1.317418786,0.003505321,0.000581878,0.000985698,0.002331719
349,4.981662314,0.007991535,2.64395709,0.006043154,0.000800681,0.000357695,0.002415467
350,3.155320197,0.000403308,2.688294872,0.004550319,0.000280191,0.000212833,0.002095355
351,4.800818238,0.002703418,2.178039001,0.006430842,0.000124966,0.000396746,0.001066719
352,4.569033627,0.009888216,3.977175124,0.008839966,0.000673048,0.000295239,6.78648E-05
353,3.932792963,0.002679478,3.917315585,0.004132904,0.000161571,0.000160926,0.002718936
354,2.791124991,0.007294948,2.764321504,0.008770473,0.000322499,0.000213549,0.002213987
355,3.608958258,0.009032315,3.533298133,0.004650251,0.000117186,0.000599425,0.000690978
356,2.885451286,0.007576683,0.90084357,0.009326089,0.000356246,0.000481641,0.000350091
357,4.542904204,0.00157918,2.869476661,0.00910261,0.00034793,0.00017916,0.002925425
358,4.77404086,0.001222064,2.270494074,0.007210218,0.0002502,0.00011358,0.00025285
359,3.080346505,0.008183576,2.002642114,0.004012095,0.000710144,0.000439533,0.001906619
360,3.183925725,0.009597872,1.881593161,0.009654952,0.000649575,0.000589615,0.000176599
361,4.988636994,0.004072648,2.337518027,0.003032676,0.000823915,0.000950845,0.001521053
362,4.832213348,0.001481295,1.565567315,0.00844205,0.000179714,0.000239916,0.001468881
363,2.872846571,0.005133584,3.862256722,0.002298455,0.000809668,0.000677156,0.002061321
364,3.946814627,0.00914075,3.988960678,0.003884239,0.000287918,0.00057727,0.002571785
365,3.590824365,0.007362126,2.96369229,0.00779665,0.00055699,0.00071892,0.002876865
366,2.653738819,0.004121996,0.858386904,0.006789497,0.000219045,0.000198002,0.001431177
367,3.064882649,0.003276893,1.161895169,0.004412005,0.000222434,0.000336499,0.00192556
368,4.666732255,0.00358831,3.615807853,0.007181357,0.000745411,0.000932429,0.001642532
369,4.078568645,0.002227026,3.441582172,0.001248564,1.37592E-05,0.00052588,0.002221338
370,3.943219627,0.008178278,0.831994907,0.002774552,0.000655822,8.97303E-05,0.00243372
371,4.1635168,0.002919994,0.17509215,0.004407505,7.87826E-05,0.00016011,0.001768023
372,4.957379563,0.005107942,3.682456919,0.006840783,0.000845627,0.000660613,0.001967361
373,2.511998479,0.008267203,3.808382206,0.008989553,0.000220902,7.37055E-05,0.000734894
374,4.203269039,0.009893945,2.997037091,0.003753034,0.000143195,0.000122913,0.002896247
375,4.999968081,0.005469675,0.840681613,0.001712394,0.000401314,0.000584053,0.001410985
376,4.052746399,0.008575446,2.147055436,0.001525703,0.000165853,0.000559768,0.00025625
377,4.580759482,0.007917047,2.563713111,0.007639105,0.000327157,0.00025101,0.001078758
378,4.097177753,0.00113546,1.721869572,0.007940051,0.000392143,0.000704817,0.002081932
379,4.338795506,0.000851354,0.938300302,0.001234677,0.000720049,0.000567597,0.000414079
380,4.221366025,0.006048853,1.733955772,0.00475098,0.000603639,0.000654113,0.002414712
381,2.514096837,0.005100015,1.707193943,0.003824452,0.000101156,0.000998914,0.000392556
382,2.941228519,0.001184384,2.560637437,0.004801542,0.000281898,0.000142288,0.002596046
383,2.758451524,0.007750202,1.926590578,0.005320705,0.00065915,9.17526E-05,0.001246281
384,2.554989995,0.002451656,1.424187659,0.00450822,5.97312E-05,0.000510255,0.002856736
385,3.308638415,0.008952517,3.7320409,0.004012296,6.52265E-05,0.000280381,6.48347E-05
386,3.096641786,0.001916064,1.509039979,0.003152799,0.00042144,0.000780232,0.00076645
387,4.697385782,0.003665424,3.055041039,0.004109646,0.000772599,0.000520589,0.002796938
388,4.467159564,0.000115589,2.207405067,0.003692462,0.000380022,0.000719446,0.001200487
389,4.84220131,0.007313829,1.281909491,0.006328642,0.000948869,0.000613969,0.00161717
390,3.466970788,0.0087443,2.363237472,0.004333132,6.31979E-05,0.000669505,0.002671505
391,3.545885978,0.009519834,1.156175123,0.004125728,0.000323256,0.00050501,0.00277053
392,2.962551076,0.001940578,2.233653205,0.005891036,0.000787604,0.000274882,0.001038255
393,4.969884529,0.000751808,0.412228241,0.00974691,0.000985469,0.000203646,0.001447911
394,4.850540602,0.009221327,0.383641111,0.006999327,0.000369384,0.00049001,0.001185248
395,3.017093843,0.000776659,0.938500737,0.000581837,0.000479476,0.000573149,0.002472635
396,3.46545719,0.009659477,1.960418727,0.008469969,0.000904338,0.000916174,0.001026393
397,3.379681894,0.006717287,1.004073128,0.00699166,0.000985179,0.000475762,0.000397215
398,2.865878608,0.00020365,0.944890287,0.007060661,0.00021051,0.000263128,0.002356726
399,3.68119304,0.009856083,2.657210971,0.002689013,0.000461563,0.00098183,0.001069608
400,4.144346712,0.003593195,2.291485182,0.004186173,0.000129668,0.000575531,0.000276195
401,4.920914629,0.003107443,2.778215455,0.005007572,5.94678E-07,0.000199644,0.001476766
402,2.912217928,0.001856613,2.568090476,0.003700467,0.000556717,0.000795355,0.002102067
403,3.92618974,0.002314222,2.293368776,0.009014036,0.000123103,0.000505967,0.000174889
404,3.274120404,0.009451464,3.149470666,0.007656818,0.0004075,0.000625232,0.002245774
405,4.511487834,0.007411384,2.027593707,0.005423719,0.000360824,0.000531137,0.00071215
406,4.860225787,0.00163127,0.738121256,0.000544864,6.40496E-05,0.000590773,0.000566782
407,4.949741496,0.005639902,1.18004125,0.007545166,0.0007988,0.000129787,0.000651387
408,2.968258831,0.001681483,3.643300774,0.007184684,0.000757377,0.000274152,0.002371215
409,3.962309995,0.00019916,3.35618363,0.000212596,1.83071E-05,4.60526E-05,0.002724022
410,4.458682946,0.002956948,3.124590954,0.002836077,5.84337E-05,7.17984E-05,0.002672826
411,2.606938422,0.004350993,1.821158769,0.007282019,0.000559102,0.000945396,0.002979614
412,4.969540816,0.002125559,0.856980024,0.00971534,0.000315082,0.000507434,0.000696163
413,2.526070531,0.008410836,1.678264414,0.009764412,2.0247E-05,0.000574599,0.001678124
414,4.664643643,0.008956355,1.748702559,0.005454625,0.000554596,0.000750159,0.002196124
415,2.998264843,0.007574913,1.774604141,0.006792621,0.000649201,4.70841E-05,0.001660777
416,4.735148369,0.00031537,1.984753019,0.003603868,0.000118061,0.000748614,0.000673873
417,3.578650461,0.002195758,0.359640786,0.004762204,0.000409434,0.000140319,0.002754017
418,3.869552972,0.007131219,2.294120514,0.006216129,0.000970553,0.000655543,2.99061E-05
419,2.589159698,0.008357465,3.757023425,0.008902385,0.000364635,0.000695543,0.000450987
420,3.265102502,0.005307028,2.267446953,0.0007535,0.000357229,0.000969567,0.001734084
421,4.951346876,0.004047491,2.245175301,0.009774284,0.000683504,0.000473895,0.001548532
422,4.535431451,0.001564418,0.97372317,0.002626311,0.000786934,0.000639584,0.002914018
423,2.647031203,0.002642939,2.187419527,0.006668607,0.0002629,0.000752634,0.002129926
424,3.45385054,0.002405531,3.094184401,0.002285563,0.000536149,0.000619064,0.002120957
425,3.132133244,0.00513204,0.896896943,0.003727713,0.000751188,0.000220745,0.000961434
426,3.708712516,0.009661028,1.453739777,0.003748957,0.000952186,0.000688096,0.002781626
427,3.174114975,0.00245994,1.862168946,0.007429439,0.00027921,0.000817351,0.001942557
428,3.841061373,0.000431973,2.250576405,0.006525863,0.000610707,0.000184444,0.001257989
429,3.302214879,0.008828302,2.971214124,0.006083791,0.000581455,0.000831983,0.001582136
430,4.796214168,0.001493147,2.602238055,0.002434149,0.000432106,0.00079821,0.001282955
431,2.69357036,0.009349849,3.532505541,0.00359243,0.000230607,0.000770906,0.000130673
432,3.433860975,0.00113393,1.852065073,0.006168291,0.00075911,0.000208442,0.002130963
433,2.526968391,0.001939947,2.719419931,0.004670378,0.000404825,0.000681884,0.001582973
434,3.697185937,0.008111211,2.145533712,0.003016077,7.50027E-05,0.0005541,0.001098645
435,3.688208879,0.003203144,3.480323595,0.005212916,0.000492678,5.95071E-05,0.001517505
436,3.432841822,0.004716163,1.945393133,5.85632E-05,0.000459366,0.000765573,0.000188627
437,4.981018808,0.001530609,0.159583558,0.005974266,2.37077E-05,0.000834149,0.001753894
438,2.974276563,0.001832122,3.932435067,0.009597771,0.000741883,0.000133407,0.00122461
439,2.840389511,0.002578998,2.015819372,0.007785163,0.000671325,0.000690526,0.001030642
440,4.420326444,0.002895056,0.042100712,0.009644989,0.000136905,0.0006241,7.74799E-05
441,4.431148545,0.006813275,2.203740986,0.000161609,0.000296138,0.000991447,0.001293052
442,2.641984862,0.006149146,2.42492406,0.000366165,0.000179015,0.000342579,0.000384886
443,2.58582146,0.008537844,1.649924246,0.005955372,2.46782E-05,0.000968412,0.000275664
444,4.990727971,0.007926071,3.490129995,0.000521407,0.00052197,0.00097301,0.000160769
445,2.540596443,0.001114975,0.817829403,0.00845912,0.000997929,0.000896455,0.000998799
446,2.772851973,0.006693913,0.87957796,0.002266238,0.000316489,0.000505895,0.001020764
447,3.572315217,0.002801778,2.599117125,0.009035932,0.000754155,0.000875169,0.001917858
448,4.674675855,0.006693232,1.369793205,0.000269658,0.000563742,0.000519339,0.000504982
449,2.635841449,0.007912462,2.97308457,0.003080003,0.000305178,0.000517634,0.001941696
450,3.121538297,0.00480647,1.624982947,0.004538007,0.000548282,0.000856521,0.000870895
451,3.949912048,0.00245572,3.217773903,0.007901303,0.000866808,0.000118181,0.000505986
452,3.811673837,0.00029424,3.017956663,0.002124576,0.000383633,0.000690287,0.001462978
453,2.945373247,0.005139672,2.80109085,0.007185723,0.000883051,5.6358E-05,0.001426217
454,2.989658344,0.000992962,2.357083041,0.003462242,0.000859615,0.000181659,0.000106678
455,4.213583673,0.005431921,1.322609966,0.006265769,0.000703891,0.000709534,0.000690915
456,3.039125506,0.007375386,2.369286521,0.009564185,0.000296064,0.000527553,0.000595473
457,4.558086656,0.007884234,2.327375117,0.008175977,0.000823876,0.000668218,0.002156325
458,3.972748946,0.002837444,2.403383171,0.009086688,0.000651458,0.000182936,9.04567E-05
459,2.70100712,0.000535756,2.441469631,0.001609018,0.000425985,0.000927723,0.000201819
460,2.645152431,0.004072806,0.915464,0.009712878,0.000849443,0.000588849,0.001306716
461,2.59986149,0.00880008,3.035488592,0.007407622,0.000452083,0.000379601,0.000703728
462,3.568986881,0.009332423,0.939762699,0.001212695,0.000157724,0.000795434,0.001627349
463,3.209916109,0.005639507,3.668467686,0.001498449,0.000983899,0.000227163,0.002372141
464,3.364074223,0.005127759,2.744331917,0.00749803,0.000572578,0.000855909,0.001614289
465,4.262433146,0.002869215,3.976102398,0.002822328,0.00031284,0.00097617,6.06545E-05
466,4.124882168,0.003617463,3.72419248,0.000269243,0.000264296,0.000113381,0.000382649
467,3.307845692,0.005800645,0.61271632,0.003256953,1.9758E-05,0.000640645,0.002302888
468,2.671241892,0.001681154,1.48020701,0.00493015,0.000945462,0.000529534,0.00091559
469,4.489153625,0.004138475,1.258525399,0.007234898,6.55828E-05,0.000925168,0.000430872
470,4.407123579,0.000234584,0.100680435,0.006598743,0.000883717,0.000112566,0.002559784
471,4.811670418,0.003287189,3.608499652,0.000166658,0.000187772,0.000715409,0.001108966
472,3.727020408,0.00906208,1.841504016,0.006793348,0.00029406,0.00063647,0.002445931
473,2.953971377,0.008689975,1.226499922,0.007606977,0.00061728,0.000217462,0.000336394
474,3.24317272,0.00934101,1.761108802,0.001066683,0.00027683,0.000249342,0.002048393
475,4.818172789,0.00053004,0.084030131,0.00370009,0.000182566,0.000493144,0.002337054
476,3.557771621,0.003343396,3.554831103,0.008039922,0.000926444,0.000869508,6.74858E-05
477,3.629774479,0.004649222,1.960870665,0.002221481,0.000638683,3.75246E-05,0.000327092
478,2.589347342,0.007578684,1.736096208,0.002780243,0.000886305,0.000370772,0.000772058
479,2.862321359,0.008786981,2.324529086,0.005763778,0.000959405,0.000317681,0.000108872
480,3.917051931,0.008660864,0.471707965,0.002550354,0.000125894,0.000463826,1.44502E-07
481,2.658615778,0.001201608,0.382596999,0.004394927,0.000556085,0.000208899,0.000374914
482,4.476490637,0.00564199,0.471493604,0.008517432,0.000879831,0.00076963,0.002619264
483,3.957061935,0.004362804,0.222295703,0.001021525,0.000840666,0.000222951,0.000597111
484,2.664954799,0.008840479,3.516109661,0.008891816,0.000960665,0.000560999,0.000970197
485,2.748157425,0.004833714,2.002971244,0.002280287,0.000663832,0.00021256,4.5328E-05
486,2.597675624,0.00314548,0.682988045,0.006675649,0.000109762,0.00035434,0.000268722
487,4.612040192,0.00735535,3.07508133,0.004494661,0.000537865,0.000795861,0.001513696
488,3.791214501,0.006257188,2.630804087,0.008021646,0.000900803,0.000546529,0.000797499
489,3.559736429,0.008711656,1.805333689,0.002584883,0.000523938,0.000519186,0.000584503
490,2.684128533,0.002220449,1.208672495,0.005160044,9.6162E-05,7.79437E-05,0.002297406
491,3.781867604,0.00512971,3.553842956,0.001382479,3.02988E-05,0.000608866,0.001144668
492,4.996553807,0.002472708,1.804921391,0.004070748,0.000992312,0.000846124,0.000195941
493,3.679736653,0.002438391,1.435814866,0.002669538,0.00041083,0.000456128,0.001588984
494,4.400690244,0.004496484,0.608697703,0.001220225,0.000817918,0.000820667,0.001256688
495,3.378163016,0.009915014,3.97185882,3.46015E-05,0.000203546,0.000752224,0.002283979
496,3.326802482,0.005292921,1.036388825,0.004362928,0.000487796,0.000623673,0.001671831
497,4.460254993,0.007563314,3.03228881,0.000146556,0.000460148,0.000325447,0.00137994
498,3.396269545,0.004436035,1.167763884,0.005416853,0.000635436,0.000805777,0.000146764
499,4.968456257,0.005767477,1.624401488,0.008141833,0.000235656,0.00088316,8.60037E-05
500,3.557674447,0.001471212,0.551950294,0.000743656,0.000311026,0.000515409,0.000800255
501,2.94461881,0.007023994,3.621135034,0.003926298,0.000369667,0.000430038,0.000370191
502,3.716620526,0.007565726,0.092153499,4.71109E-05,0.000630333,0.000714793,0.000730391
503,3.532543768,0.000401149,0.87172718,0.007856626,0.000626315,5.36461E-07,0.001714756
504,4.098592108,0.000691918,2.963755857,0.005299823,0.000486461,0.000553981,0.00177574
505,3.157677445,0.003716493,3.232620995,0.007970387,0.000194258,0.000857839,0.000654039
506,4.564808903,0.00515289,2.573380418,0.007153891,0.000284166,0.000615614,0.002408589
507,3.538234832,0.001054301,0.133771615,0.00083408,0.000558057,0.000662081,0.001876654
508,3.640303816,0.004755382,0.224253363,0.00403019,0.000782603,0.000183038,0.000988004
509,3.442720086,0.005274292,0.538866317,0.002284755,7.30099E-05,0.0002251,0.001461158
510,4.1988198,0.004216155,1.3356569,0.004095996,6.0343E-05,0.000301714,0.00077829
511,2.930160618,0.009399835,0.788723866,0.005937434,0.000448026,0.000562263,0.002968204
512,4.88233183,0.003694493,3.752309051,0.008726901,0.000216004,0.000630602,9.98701E-05
513,4.665350893,0.003737525,2.145787897,0.002159922,9.376E-05,0.000428911,0.0015485
514,3.319818324,1.18479E-05,0.928424677,0.002496162,0.000905216,0.000687145,0.001778227
515,4.05154984,0.003839198,2.094069759,0.008698861,0.000389798,0.000976517,0.001273118
516,2.664223147,0.005353535,2.316482057,0.003288895,0.000655317,0.000906674,0.001469444
